timestamp,product_category,region,sales,units_sold,revenue,average_price,customer_satisfaction,conversion_rate,return_rate,comments
2025-03-25 11:32:29.778279,Electronics,South,238,108,5817.108702509618,497.86253846145604,4.808575668305405,7.0775320760539815,2.3256807425682857,Could be better
2024-10-17 11:32:29.778281,Home & Garden,West,279,174,58520.494244135836,15.141884158572777,4.294582379012363,3.5999241877905783,6.07695903497608,Could be better
2024-12-07 11:32:29.778283,Home & Garden,Central,98,147,43181.02678498361,448.58199153711047,3.8360060453055183,0.767233994560228,4.026712082539978,Great product!
2024-09-12 11:32:29.778285,Electronics,Central,95,66,55255.20330975977,83.07900471047134,3.350507946460435,4.262977174034259,2.07843721419649,Great product!
2024-11-01 11:32:29.778287,Books,South,162,156,52586.2458603304,395.1033853423676,4.2823671572965925,4.423354580502155,8.134068935646797,Could be better
2025-02-11 11:32:29.778289,Sports,North,239,92,35670.0961179823,312.786464324686,2.5690681660941883,6.686708848978929,7.428312764656902,Great product!
2024-11-18 11:32:29.778291,Sports,West,185,294,68069.86806752381,177.50516989406512,2.7902074204242475,3.154163912586835,6.615910659592654,Great product!
2025-03-14 11:32:29.778293,Clothing,Central,92,129,76091.68621072268,438.198728205299,3.920006884323446,6.825992797813054,2.3633659026875122,Great product!
2024-10-12 11:32:29.778295,Books,South,197,243,2448.197628889896,16.324541710686066,2.431019053174857,8.714885417573884,0.9785700271645004,Great product!
2025-07-31 11:32:29.778297,Home & Garden,Central,173,211,21516.987677118952,121.0784195167126,1.2556037681934953,2.3748604236219983,5.761593298259662,Could be better
2024-12-12 11:32:29.778299,Electronics,West,146,296,71610.35094025034,287.77747016227266,1.2973384355442859,9.789195561198998,5.536778335394334,Could be better
2024-12-29 11:32:29.778301,Clothing,West,139,57,39275.39709074958,182.25570742435204,1.4614512052228155,3.8636813713680693,1.88385009334873,Could be better
2024-09-11 11:32:29.778303,Sports,East,88,190,66585.91074721921,309.08497270598053,4.4787252933746515,2.6725868514706175,0.5624669431517249,Could be better
2025-07-04 11:32:29.778305,Home & Garden,South,134,155,35349.303313721284,21.813994770246744,2.8889057030248173,4.215111825102905,0.8070845419398598,Great product!
2025-06-24 11:32:29.778307,Home & Garden,West,294,57,39684.76008063407,67.06487593603913,3.851529477378946,0.9439747590385916,9.927709865127337,Could be better
2025-03-05 11:32:29.778309,Electronics,East,226,271,16709.208495278806,72.27715770703523,2.571637342419573,1.2570590651211566,7.835838947428837,Could be better
2025-02-15 11:32:29.778311,Sports,East,241,145,26564.870946949843,102.74898649884463,2.034843789662538,4.144340469683314,9.219874759651725,Could be better
2024-11-24 11:32:29.778313,Books,Central,111,277,60935.76399325114,235.07240599226597,2.3887686702488478,7.624445219391001,1.9505472223636333,Could be better
2025-02-13 11:32:29.778315,Home & Garden,Central,155,288,43883.14802020147,378.54306277634987,4.176729381268734,9.00312239574491,9.60568536323435,Great product!
2025-02-28 11:32:29.778317,Electronics,East,156,143,77655.96561151493,453.71403058516154,3.500864500125753,6.648179907162709,1.4265435147316208,Great product!
2025-07-02 11:32:29.778319,Books,Central,103,114,85405.91053889593,419.33253983928057,4.750559119831609,1.0521955523816973,5.090818285664711,Could be better
2024-08-23 11:32:29.778321,Sports,West,175,220,54622.99540345922,106.47505717008495,3.718819114307336,6.720197621805351,8.29695684417064,Could be better
2025-06-28 11:32:29.778323,Home & Garden,North,282,88,76068.46191354985,226.16377059300987,3.2807265270187758,6.35427920702972,3.498033545115794,Could be better
2024-12-21 11:32:29.778325,Books,West,58,130,31383.54680626243,107.71168290168215,3.440784035943338,8.057639182933313,4.248285331769005,Could be better
2024-10-06 11:32:29.778326,Books,East,137,236,42082.15032460774,139.59119016692347,4.7694857578736585,8.25248666652181,1.2818511029909785,Great product!
2025-04-13 11:32:29.778329,Books,East,86,133,71564.98994546627,256.7380209408242,4.152803719466824,8.68203075778979,1.2292187999897275,Could be better
2024-10-19 11:32:29.778331,Home & Garden,West,98,137,39234.987288886034,43.37342211452604,1.0961649494657513,4.141315145790983,6.195682247786596,Great product!
2025-04-09 11:32:29.778333,Home & Garden,Central,90,291,59261.9885807399,116.90542150070387,3.136558784542789,6.978643953521443,6.755323686200567,Great product!
2025-08-01 11:32:29.778334,Clothing,Central,66,135,19351.905129168637,468.3352990404875,3.7533536461862593,2.6825035892231073,7.773325140821933,Could be better
2024-09-27 11:32:29.778336,Sports,East,137,142,60377.3601820793,238.3969834026596,3.99479391375662,9.993362799835042,5.566820526817535,Could be better
2025-03-08 11:32:29.778338,Electronics,South,70,135,86289.85701546246,228.2393977291574,1.8525684772557467,1.7533424137685993,6.457592922613059,Great product!
2024-11-21 11:32:29.778340,Books,Central,100,93,86995.32434251913,17.137905828126662,4.4687094178054085,0.1011443166083581,0.13517271699720057,Great product!
2025-05-25 11:32:29.778342,Clothing,West,108,186,72710.09622662443,131.22587605858942,4.823372588700655,1.48808714518176,1.6217072713718805,Could be better
2024-10-10 11:32:29.778344,Electronics,Central,216,214,74829.58452853648,434.48329363126885,1.946861223379479,7.758722895441267,9.849147660169047,Great product!
2025-08-08 11:32:29.778346,Clothing,West,232,123,56234.81706991937,90.66792984674768,4.530461830068983,4.467836765082115,0.7599350631583179,Great product!
2024-12-23 11:32:29.778348,Home & Garden,East,90,85,58882.14092641665,213.41122037201333,1.3879150500643815,4.475002478104283,6.787882222602449,Could be better
2024-11-30 11:32:29.778350,Books,Central,88,150,14231.407559641282,17.022143874830615,1.2228273444609807,9.550229196116685,1.7608263303171623,Great product!
2024-09-10 11:32:29.778352,Electronics,West,190,269,44942.05965370881,244.38438601857237,1.5168952004109975,9.196349080280742,7.167185857676419,Could be better
2025-06-30 11:32:29.778354,Electronics,East,241,205,45626.85210475002,20.300342295846406,1.230964317868144,3.111947378040092,7.0599040296199345,Great product!
2024-09-16 11:32:29.778356,Electronics,South,60,219,95891.28573110627,411.60868100224195,4.380048948623104,2.0905812878086616,2.341990597880902,Great product!
2025-05-22 11:32:29.778358,Electronics,West,287,220,43677.59939970566,414.17834606868075,1.2362005778330878,8.484822099337396,2.696343992192042,Great product!
2024-12-01 11:32:29.778360,Electronics,South,196,262,55384.92184537301,395.9936722681612,2.086656765454622,9.060190710443631,6.5477071360208825,Could be better
2025-07-18 11:32:29.778363,Clothing,South,188,265,53791.88852863115,148.8483937566479,1.4150253741434256,5.415969227984869,3.9008603878021364,Could be better
2025-01-28 11:32:29.778364,Books,North,126,219,64039.40998738839,420.24623692869085,2.18168814525506,6.294237111171005,1.9454796969991128,Great product!
2025-06-02 11:32:29.778366,Home & Garden,Central,176,153,75075.05030185769,276.06908497658196,1.362237870403682,2.569142846922934,7.316795987874817,Great product!
2025-07-03 11:32:29.778368,Home & Garden,West,95,115,23279.14574091634,193.1659733448312,3.672013002972056,8.008026879785247,1.5414752433633416,Great product!
2024-08-27 11:32:29.778370,Home & Garden,South,94,104,53343.71749074513,316.41168025507415,1.5333072653703006,6.321224284490231,8.556436641449466,Great product!
2025-08-20 11:32:29.778372,Home & Garden,North,50,249,82765.85302428702,16.047112569583263,4.407383703355551,5.035135112979966,5.146695240518275,Great product!
2025-06-29 11:32:29.778374,Clothing,East,217,225,46848.356669913635,80.05083002436855,4.2687642029065636,0.6010855607839583,1.057006038793007,Could be better
2025-05-08 11:32:29.778376,Sports,West,157,140,28567.297090983728,373.72383370342874,1.0546467418824377,9.159349625111536,6.940723335309844,Could be better
2024-12-05 11:32:29.778378,Books,South,68,71,65816.1984602736,129.63918827091496,4.582905422060458,6.154514203844061,5.191630395745404,Could be better
2024-10-16 11:32:29.778380,Electronics,Central,125,150,82552.97218411317,303.0244674910873,1.1157772669734682,1.9269109469296797,2.980575717948095,Great product!
2025-02-12 11:32:29.778382,Sports,North,121,204,7250.88899981174,198.70027538328452,1.9585831398302265,6.063861169830528,4.225393802238548,Great product!
2025-01-16 11:32:29.778384,Home & Garden,South,249,170,77902.25785731549,428.85483161163813,1.1295565511039802,6.774633542399734,2.9833774358749876,Great product!
2025-07-09 11:32:29.778386,Sports,Central,238,142,82343.14536321534,476.68349993835534,2.343373948157264,5.257703366832255,2.6302583574278406,Could be better
2025-03-13 11:32:29.778388,Books,South,294,244,46690.769831272075,442.9467169013933,3.0554661028530865,7.181017379560225,1.6360842084371219,Could be better
2025-02-01 11:32:29.778390,Electronics,West,158,157,98347.26002502827,142.60379739986237,4.186579476060553,5.814539479286243,3.627671331374759,Could be better
2024-11-25 11:32:29.778392,Electronics,West,61,190,78884.1257300236,105.13980583258031,2.3519262018793445,9.477695820321483,2.5098720631607074,Great product!
2024-09-05 11:32:29.778394,Books,West,238,222,77592.59392467092,242.47309787416015,3.821960098692467,0.5369707859930684,6.834344870539171,Could be better
2024-10-22 11:32:29.778396,Books,North,289,59,75036.01886679512,13.593733909728336,1.7500178284759214,1.062457084695605,6.8387674116330635,Could be better
2024-11-24 11:32:29.778398,Home & Garden,West,210,277,15910.202218609127,22.64660250295905,4.002393826976506,1.7367163695433985,5.018402425556384,Could be better
2025-01-19 11:32:29.778400,Electronics,Central,94,58,22505.85775884807,281.11241341527005,1.9439864236369502,6.901710706043321,7.77944527470321,Great product!
2024-12-13 11:32:29.778402,Sports,South,139,231,46935.02301497808,265.0202080409901,1.5741790237750717,6.4559587274980865,8.413397190060483,Could be better
2025-02-13 11:32:29.778404,Clothing,East,152,297,27136.430645987122,497.3451746272774,1.7416354014962172,8.92058860209694,5.797664574342731,Great product!
2024-10-30 11:32:29.778406,Clothing,Central,269,296,42108.85626107,108.90249932824148,1.7282525155274215,7.328774528838984,6.189351627634338,Great product!
2025-01-21 11:32:29.778408,Books,Central,299,204,88957.94688236914,136.47092528862953,3.0514515175079646,5.083554875645922,2.828859097863652,Great product!
2025-01-26 11:32:29.778410,Home & Garden,West,246,83,82608.36229604765,65.63491473988047,4.379190324752584,9.918317924636304,8.948692007055199,Great product!
2024-12-28 11:32:29.778412,Clothing,North,57,292,63373.94796951824,459.5960747303349,1.3184203079700225,2.6610795616929916,0.24206044422529827,Could be better
2024-09-18 11:32:29.778414,Electronics,South,202,178,85953.91903085925,391.12750978464084,3.8278252739736907,8.331916597854539,3.4860246944284565,Could be better
2025-06-30 11:32:29.778416,Books,North,140,209,78593.46651270767,412.9461646138553,3.6173858386114306,4.267903721939193,7.21800421549856,Great product!
2024-11-15 11:32:29.778418,Sports,South,223,138,43469.50825224816,452.35425610260927,4.49007980731745,6.487351388757342,0.8008950967116124,Great product!
2025-01-17 11:32:29.778420,Books,South,136,142,20905.45005294457,267.2009934956607,1.976590242027629,7.27268470452434,1.8316952742829262,Great product!
2024-12-13 11:32:29.778422,Sports,North,207,120,51905.90296092458,231.0846638108546,2.8004394347401185,6.3375408719033635,5.892857278628512,Great product!
2025-02-15 11:32:29.778424,Books,Central,286,290,73886.65937032647,171.89182209615208,4.70330949777407,1.4050730310859327,5.59993671463558,Could be better
2025-07-12 11:32:29.778426,Books,South,224,116,44205.54027422971,298.71516103044917,3.6399738005412687,4.429510107479327,7.38928296130955,Could be better
2025-03-18 11:32:29.778428,Books,North,264,261,67010.41906860583,232.59641442701303,2.5550736514463877,5.614383779331243,8.12612639088172,Great product!
2025-08-07 11:32:29.778430,Sports,South,226,197,10338.41520281332,231.26713743673182,1.5256495314210738,8.490437591785968,1.2857957851166912,Could be better
2024-10-25 11:32:29.778432,Sports,East,224,166,75052.46890076894,469.09465322825804,2.049940031602364,4.436457487985724,0.18380989775242051,Could be better
2025-06-18 11:32:29.778434,Books,Central,133,143,81458.64836941315,492.17544199677377,3.324861909957533,9.187473048042515,6.896385196589061,Great product!
2024-09-11 11:32:29.778436,Clothing,West,131,212,70976.94772227357,400.2773507714946,3.872671790242055,4.4037422302521065,3.013917957663592,Could be better
2024-09-29 11:32:29.778438,Home & Garden,South,195,148,96759.0951651102,380.8114642209949,1.497687547407574,5.487798592630116,6.259839139179536,Could be better
2025-08-13 11:32:29.778440,Home & Garden,East,243,162,82838.5536886034,343.4734992717597,3.398389040176216,7.96285682942801,1.505445880622247,Great product!
2024-09-12 11:32:29.778442,Home & Garden,West,117,152,90406.2790597773,91.37667764342171,3.201405115355004,5.830676844221436,4.690400466659629,Great product!
2025-04-15 11:32:29.778444,Sports,West,271,140,93423.53726230716,38.961852229070715,3.055821786762832,9.602180723828246,5.044247460634369,Could be better
2025-04-08 11:32:29.778446,Sports,South,210,139,80333.45119550705,348.4558944054989,3.760492470728032,6.603358305141276,5.850778163732161,Great product!
2025-06-20 11:32:29.778448,Clothing,North,176,255,67751.62535864342,367.10524890572225,4.349798380333848,5.227094540676011,5.131700163305643,Great product!
2025-04-05 11:32:29.778450,Home & Garden,South,213,66,1566.1395547181394,33.0167656380885,2.2919587327074735,0.23591967780795864,4.956907702287139,Could be better
2025-06-02 11:32:29.778451,Home & Garden,East,131,67,47116.74956908935,464.7453576121356,4.556048760443838,4.137328975803298,3.3273415398385553,Could be better
2025-03-12 11:32:29.778453,Books,West,278,222,57545.06756361374,54.658913327891995,1.6425344504742028,2.992484192601604,0.7118023631808623,Could be better
2024-11-06 11:32:29.778455,Sports,South,196,165,31098.996972351964,150.09126154788916,1.6920954790046574,7.481056678874892,0.8952019679684231,Great product!
2024-12-04 11:32:29.778457,Home & Garden,North,288,142,32492.340243443734,339.4710082713652,2.0670882544956957,2.082776751535458,4.337782744071537,Could be better
2025-01-03 11:32:29.778459,Clothing,South,205,261,96154.78215530635,93.2375712581934,1.4781234781883112,2.052200872940718,3.5579312782099306,Great product!
2025-07-12 11:32:29.778461,Clothing,Central,217,230,89279.37565507184,37.15378533669977,1.9212768987315103,1.8951904323737678,5.161348046744978,Great product!
2025-07-25 11:32:29.778463,Home & Garden,North,133,140,85068.72154466872,172.2617796904334,1.4256470516113784,1.2561561315623593,3.0483816925626694,Great product!
2025-04-09 11:32:29.778465,Sports,East,162,131,41195.16836890495,385.32607167903774,4.287009667941561,3.110070036708874,6.879100914553243,Great product!
2025-02-02 11:32:29.778467,Clothing,West,274,117,2356.15649048254,212.70255270277755,1.5558759675464984,8.859221144434251,8.639548220095106,Great product!
2024-09-28 11:32:29.778469,Books,South,125,242,8942.002399115694,329.95673173489024,3.9891902302394273,7.749284723059549,2.988631887868677,Could be better
2024-11-27 11:32:29.778471,Clothing,North,171,163,31907.440453542764,294.01335764178697,1.191655471653335,7.352512163067935,1.929840079390286,Could be better
2025-07-20 11:32:29.778473,Electronics,Central,292,50,2558.548386572021,20.887056192534402,4.7940813100556605,7.973368056499627,1.1618057425408912,Great product!
2025-07-05 11:32:29.778475,Electronics,North,192,107,2697.828409604613,494.3845936523963,3.8446403501110646,2.6941788932957165,6.162540405708125,Could be better
2025-06-21 11:32:29.778477,Sports,Central,90,203,91743.72686259869,30.2997635215,1.0271861943444471,8.874416907524878,4.438559911405694,Could be better
2025-01-18 11:32:29.778479,Home & Garden,East,216,158,70909.69170978635,484.22334144775766,4.055426000800856,1.373033751416044,1.8801571719628896,Great product!
2024-11-02 11:32:29.778481,Sports,West,51,197,31586.643016747115,279.4334473985551,3.0563276830647412,3.3634572671558196,6.531367332918554,Great product!
2025-05-15 11:32:29.778483,Sports,East,240,165,14131.813182494363,481.9479232618826,4.117460681340479,5.867481189673429,1.484831830052844,Could be better
2025-03-03 11:32:29.778485,Sports,South,78,136,51651.93607161263,66.22926371277937,3.089987235562354,1.0290508834200063,5.5430070584795255,Great product!
2024-08-27 11:32:29.778487,Sports,North,154,59,1529.2699245820813,250.30017440090148,3.5640994305414186,7.301301877764249,5.271483816252647,Could be better
2025-01-20 11:32:29.778489,Books,Central,251,108,93902.96064195626,93.05700501436873,4.145326621580162,3.8724604820347497,7.3422780118608335,Great product!
2025-07-18 11:32:29.778491,Books,Central,243,252,42066.69681950578,34.97768974099678,2.620432218351427,7.844056656084001,0.5510963994066675,Could be better
2025-01-07 11:32:29.778493,Clothing,North,100,90,40831.16056849594,312.58926638053265,1.0108325992818084,4.928962855846027,8.878729318513303,Great product!
2025-05-13 11:32:29.778495,Electronics,North,124,154,39668.76715059644,111.8138762712288,4.399785983780754,1.8087452442533636,7.029917261468195,Could be better
2025-04-13 11:32:29.778497,Sports,South,254,182,7863.504708388711,297.97153896089753,2.5235614504986503,7.347618113553444,2.1612599834876223,Great product!
2024-12-08 11:32:29.778498,Clothing,East,59,171,64193.90173939083,65.05859615500296,2.9841709040663322,2.5214395583894356,1.8340534860973967,Could be better
2025-08-17 11:32:29.778500,Electronics,Central,191,242,73567.35834320699,172.67337100202437,1.0310665686158749,4.908103012680428,4.316602141437834,Could be better
2025-01-16 11:32:29.778503,Home & Garden,South,259,194,67936.41436124074,392.9999534460911,2.968368041400392,0.7553326915690761,8.175653295445969,Could be better
2024-12-10 11:32:29.778505,Books,East,100,71,14705.113839610036,224.15524570267195,4.945949606286918,6.178666544120367,8.42949993139107,Could be better
2024-08-28 11:32:29.778506,Electronics,South,167,147,58305.17663552366,317.59525329969483,2.1130706432750785,6.658577662162772,5.20456092139383,Could be better
2024-11-12 11:32:29.778508,Home & Garden,Central,250,297,57378.96393305313,327.2543909653175,2.5816730809695123,3.7867420997278356,8.608108626867374,Could be better
2025-01-27 11:32:29.778510,Electronics,North,170,286,86972.66800619682,423.4399715537739,3.7487599858747065,9.544227803210738,0.05443709191690571,Great product!
2025-08-07 11:32:29.778512,Books,North,88,218,38533.63817918905,169.21216925925424,4.259174670094635,8.741689214820683,0.3517463153159661,Great product!
2024-09-10 11:32:29.778514,Books,East,77,270,37777.108422283985,346.7748256654336,2.669566496024401,7.079409157399947,9.118215936367427,Could be better
2025-07-11 11:32:29.778516,Clothing,West,52,117,62234.17881310037,481.1917454526212,2.23867548160517,7.136520744937426,7.753319298859161,Great product!
2025-02-24 11:32:29.778518,Sports,East,133,246,63674.19269645179,367.81923383535536,4.751303199940269,2.5240171494215122,4.507060582503857,Could be better
2025-06-20 11:32:29.778520,Electronics,West,247,188,47459.237505253244,250.03653359169482,3.708579866686677,6.568152310884489,7.536101314779872,Great product!
2024-09-04 11:32:29.778522,Electronics,South,204,105,44862.87687071169,319.05154780104533,1.4760852179725643,1.9820626523551965,9.556394617234217,Could be better
2025-01-03 11:32:29.778524,Home & Garden,South,166,228,49920.61939315039,372.444619903923,1.2757115125385945,1.4400322391982212,7.720895238812851,Great product!
2024-12-24 11:32:29.778526,Books,Central,51,198,86243.48465082787,310.0151251899975,2.934199403161476,9.994678942025802,8.42371333818322,Could be better
2025-07-01 11:32:29.778528,Electronics,West,142,148,46655.52322413709,18.171148610021184,1.8803602641890897,6.223759314731741,7.606065813900617,Great product!
2025-05-18 11:32:29.778530,Books,Central,215,125,94053.24740501243,105.43901386674067,2.015939013505014,4.309878726571905,1.682110924335416,Could be better
2025-01-12 11:32:29.778532,Electronics,North,180,75,50896.37259603628,407.12942643557835,4.510768715311393,2.8816452288395134,8.335741096457367,Could be better
2025-01-03 11:32:29.778534,Clothing,West,193,164,94970.86862490825,143.5988171831175,1.3582640972652427,6.039204436622274,1.9510882002421004,Could be better
2024-12-28 11:32:29.778536,Sports,East,143,196,83450.3582850385,368.4654385849556,3.8614564609155586,0.49593508220086124,8.92611328044147,Great product!
2025-04-01 11:32:29.778538,Electronics,North,89,158,36880.70093896708,192.33890546843236,2.0845690135223522,0.9468099050479506,4.5864989808107595,Great product!
2025-03-04 11:32:29.778539,Books,North,51,237,86500.50070836498,265.72332079739215,4.04131288561655,0.32856697740396346,6.769767523110285,Great product!
2025-07-24 11:32:29.778541,Clothing,East,130,248,11896.265135910407,43.30691691150781,3.8896455378541783,4.991698332626617,4.972408478806435,Great product!
2025-07-17 11:32:29.778543,Electronics,North,218,96,92579.67035895844,98.80052491435768,1.029567605777172,6.006066291871825,0.9399092941660203,Great product!
2025-08-09 11:32:29.778545,Home & Garden,West,61,296,63532.70799320627,479.0265121244249,3.0365416516863966,0.6247976135782085,2.907223076206651,Great product!
2025-03-15 11:32:29.778547,Sports,Central,212,120,6384.684103708807,446.1676461889879,1.5572779295121855,7.212244674989165,9.83731853997006,Could be better
2024-09-29 11:32:29.778549,Electronics,North,284,203,64781.41564143034,329.6148043405346,4.464908122314707,2.303950715145644,9.607147516698173,Great product!
2025-02-16 11:32:29.778551,Clothing,West,114,89,97450.51776033085,235.2258527190113,4.486343531449626,6.852014537698661,3.2048689765554728,Could be better
2024-12-22 11:32:29.778553,Home & Garden,South,104,182,7910.264806848263,341.12303351865967,2.673383229975032,9.818971400352456,9.962968042452259,Great product!
2025-05-28 11:32:29.778555,Clothing,West,94,198,55914.08326822855,313.1190416560301,2.777582473804322,6.911058700538511,8.455511954968996,Great product!
2024-11-11 11:32:29.778557,Clothing,Central,256,255,75031.64062617788,288.59060524625994,2.2131317576181084,8.831930529236086,6.109594994322547,Great product!
2025-06-17 11:32:29.778559,Home & Garden,West,267,181,81215.60008325361,38.99676521313549,3.866425195840124,9.481985067430674,0.4012462026100949,Great product!
2025-03-05 11:32:29.778561,Clothing,East,150,72,41968.91906675879,320.0732792241384,2.4346454521058365,4.867510483523155,9.014468295383795,Great product!
2025-07-08 11:32:29.778563,Home & Garden,Central,262,155,21212.489357656057,386.7708218398725,2.071169898090535,7.023249794197069,5.574292792643197,Great product!
2025-06-21 11:32:29.778565,Electronics,South,111,133,5191.8855984659995,497.100010776332,2.728924238018033,8.519692535558418,8.684761512027695,Could be better
2025-04-10 11:32:29.778566,Home & Garden,East,98,192,58392.88955262525,15.428490771211742,1.3659500735498349,3.566089128743861,8.344291199057423,Could be better
2024-11-11 11:32:29.778568,Home & Garden,West,176,291,45838.195956493466,367.78499212223153,3.9864128185768153,2.613973165603949,8.33006215201086,Great product!
2025-07-25 11:32:29.778570,Sports,Central,272,165,94925.6951198214,290.1767648086304,1.0503856050871478,9.465985727783387,6.981738607149051,Great product!
2025-05-06 11:32:29.778572,Home & Garden,South,202,158,6999.885863776069,222.6855662796688,3.5779402460823757,7.26303500368818,2.9141513867604862,Could be better
2025-07-09 11:32:29.778574,Home & Garden,East,72,270,68854.13900115457,72.50938553997173,1.7314581070194897,2.196821333758263,3.3616025774451987,Could be better
2024-09-16 11:32:29.778576,Electronics,South,201,185,3471.65598988566,210.45172283108934,1.9296161848576525,4.490833926761134,3.084692125826863,Could be better
2024-11-09 11:32:29.778578,Sports,West,298,90,17971.98349434373,183.6448196632063,3.5425279945601598,7.964517695378094,0.20045999532564696,Could be better
2024-09-25 11:32:29.778580,Books,South,87,161,45904.320992360575,158.3866455995837,4.971773863131629,5.470629909184421,5.825689092148112,Great product!
2025-04-16 11:32:29.778582,Electronics,North,77,196,46032.37183748395,368.1310154278818,4.110869956290203,6.499520981658891,6.988336704460329,Great product!
2024-09-08 11:32:29.778584,Electronics,East,70,161,68884.35375043075,353.3555054292893,1.903358528893568,7.537682020450523,8.538659935252035,Great product!
2025-01-03 11:32:29.778586,Books,South,231,152,91111.0904519079,298.61984458064666,1.7040990201645352,6.220091888089806,1.4016543338273035,Great product!
2025-02-13 11:32:29.778588,Home & Garden,West,156,95,64264.18373257716,469.9457585137524,4.464931481070682,5.400793219221958,5.441831489768018,Great product!
2025-01-09 11:32:29.778590,Clothing,West,195,205,95399.97468729937,181.42864824861869,2.776735791686017,7.496142843877735,0.0800814067378286,Could be better
2024-11-12 11:32:29.778592,Sports,South,213,287,88279.94834792176,129.462949477988,1.5482112113126218,7.275630354322007,0.9509364771072948,Could be better
2025-04-23 11:32:29.778594,Clothing,West,148,298,58865.47975754823,331.3926234182158,4.448845693287753,6.298724001831789,0.5421174420599306,Could be better
2025-04-28 11:32:29.778596,Books,Central,222,268,83545.4031409639,107.41888985932745,4.264369411657046,3.5978941338192962,7.25478034015487,Could be better
2025-01-01 11:32:29.778598,Electronics,Central,168,117,64615.18342203977,164.35514851987804,4.935625455588655,4.058120922002716,0.8105956387760316,Could be better
2024-12-06 11:32:29.778600,Electronics,Central,122,171,8777.225261448988,120.05519563669357,4.638974746850735,9.704385488840973,7.1645298155879,Could be better
2024-08-28 11:32:29.778602,Sports,North,230,64,74315.90760269148,43.8852481820656,4.407161354642167,1.1238593229152583,2.496247044105834,Could be better
2025-02-05 11:32:29.778604,Electronics,South,279,276,10395.935685467275,415.47438340147994,1.2102975912440126,2.685049172528353,8.777129606969394,Could be better
2025-04-07 11:32:29.778606,Electronics,North,171,214,59814.19527640153,134.72486603161397,1.417661477992472,4.9240175920433575,8.131499883638142,Great product!
2024-10-08 11:32:29.778608,Sports,West,79,178,70561.38037996466,241.78347663808015,3.2759327772164912,8.367296861437858,9.578302174752766,Could be better
2025-03-10 11:32:29.778610,Sports,North,237,244,7586.233212874668,31.224483894612856,3.1259169851272834,1.6367566372972786,8.83762015458032,Great product!
2025-01-09 11:32:29.778612,Books,West,157,160,23848.670738726643,352.6763384637951,2.831852857958142,2.7695461812460986,9.333294191163473,Could be better
2024-10-19 11:32:29.778614,Electronics,West,147,73,91651.55099390334,171.9748911300825,2.587157301658337,0.6579821779523898,8.587423965133077,Great product!
2024-12-31 11:32:29.778616,Electronics,East,81,76,62015.134731056736,374.9209966363129,2.7248419394573156,7.059852660508184,6.933819006148553,Great product!
2025-03-03 11:32:29.778618,Books,Central,244,89,25382.315862242627,212.0774996292544,3.277191736539181,2.3820943547561613,1.7025915212543596,Great product!
2025-03-23 11:32:29.778620,Home & Garden,West,244,240,69377.29734365265,105.92024713875607,1.0083060704003248,3.8867475067095048,2.7170751885409294,Great product!
